Date,Date,Precipitation,Temperature
2015-06-25,2015-06-25,1.36,71.0
2015-06-25,2015-06-25,0.2,78.0
2015-06-25,2015-06-25,0.21,71.0
2015-06-25,2015-06-25,,79.0
2015-06-26,2015-06-26,0.4,70.0
2015-06-26,2015-06-26,0.11,78.0
2015-06-26,2015-06-26,0.0,79.0
2015-06-26,2015-06-26,0.0,77.0
2015-06-26,2015-06-26,0.02,74.0
2015-06-26,2015-06-26,0.01,71.0
2015-06-26,2015-06-26,0.1,76.0
2015-06-27,2015-06-27,0.09,80.0
2015-06-27,2015-06-27,0.17,75.0
2015-06-27,2015-06-27,0.0,81.0
2015-06-27,2015-06-27,0.06,76.0
2015-06-27,2015-06-27,0.0,81.0
2015-06-27,2015-06-27,0.21,74.0
2015-06-28,2015-06-28,0.02,78.0
2015-06-28,2015-06-28,0.0,80.0
2015-06-28,2015-06-28,0.16,72.0
2015-06-28,2015-06-28,0.0,76.0
2015-06-29,2015-06-29,,74.0
2015-06-29,2015-06-29,0.0,80.0
2015-06-29,2015-06-29,1.62,70.0
2015-06-29,2015-06-29,0.27,72.0
2015-06-29,2015-06-29,,75.0
2015-06-29,2015-06-29,0.11,79.0
2015-06-29,2015-06-29,,79.0
2015-06-30,2015-06-30,0.0,72.0
2015-06-30,2015-06-30,0.0,72.0
2015-06-30,2015-06-30,1.1,74.0
2015-06-30,2015-06-30,0.0,78.0
2015-06-30,2015-06-30,,81.0
2015-06-30,2015-06-30,0.16,69.0
2016-06-01,2016-06-01,,64.0
2016-06-01,2016-06-01,0.89,70.0
2016-06-01,2016-06-01,0.06,76.0
2016-06-01,2016-06-01,1.39,69.0
2016-06-01,2016-06-01,0.38,75.0
2016-06-01,2016-06-01,0.22,71.0
2016-06-01,2016-06-01,1.4,70.0
2016-06-02,2016-06-02,0.03,75.0
2016-06-02,2016-06-02,0.5,67.0
2016-06-02,2016-06-02,0.35,74.0
2016-06-02,2016-06-02,0.0,71.0
2016-06-02,2016-06-02,0.15,69.0
2016-06-02,2016-06-02,,65.0
2016-06-02,2016-06-02,0.74,71.0
2016-06-03,2016-06-03,0.16,70.0
2016-06-03,2016-06-03,,75.0
2016-06-03,2016-06-03,0.02,68.0
2016-06-03,2016-06-03,0.47,75.0
2016-06-03,2016-06-03,0.1,70.0
2016-06-03,2016-06-03,0.02,75.0
2016-06-03,2016-06-03,0.0,71.0
2016-06-04,2016-06-04,0.0,68.0
2016-06-04,2016-06-04,0.0,65.0
2016-06-04,2016-06-04,0.02,75.0
2016-06-04,2016-06-04,0.0,74.0
2016-06-05,2016-06-05,,73.0
2016-06-05,2016-06-05,0.0,76.0
2016-06-05,2016-06-05,0.63,70.0
2016-06-05,2016-06-05,0.22,70.0
2016-06-05,2016-06-05,0.14,73.0
2016-06-06,2016-06-06,0.17,78.0
2016-06-06,2016-06-06,0.47,72.0
2016-06-06,2016-06-06,0.36,74.0
2016-06-06,2016-06-06,0.0,78.0
2016-06-06,2016-06-06,0.52,72.0
2016-06-06,2016-06-06,,76.0
2016-06-07,2016-06-07,0.07,77.0
2016-06-07,2016-06-07,0.4,75.0
2016-06-07,2016-06-07,,78.0
2016-06-07,2016-06-07,1.26,71.0
2016-06-07,2016-06-07,0.01,77.0
2016-06-07,2016-06-07,0.35,74.0
2016-06-07,2016-06-07,,75.0
2016-06-08,2016-06-08,0.0,80.0
2016-06-08,2016-06-08,0.0,77.0
2016-06-08,2016-06-08,0.0,74.0
2016-06-08,2016-06-08,0.0,73.0
2016-06-08,2016-06-08,,77.0
2016-06-08,2016-06-08,0.0,74.0
2016-06-08,2016-06-08,0.01,71.0
2016-06-09,2016-06-09,0.01,73.0
2016-06-09,2016-06-09,0.21,71.0
2016-06-09,2016-06-09,0.15,72.0
2016-06-09,2016-06-09,1.7,69.0
2016-06-09,2016-06-09,0.12,76.0
2016-06-09,2016-06-09,0.29,71.0
2016-06-09,2016-06-09,,75.0
2016-06-10,2016-06-10,1.4,70.0
2016-06-10,2016-06-10,0.23,78.0
2016-06-10,2016-06-10,0.05,77.0
2016-06-10,2016-06-10,0.13,75.0
2016-06-10,2016-06-10,0.06,73.0
2016-06-10,2016-06-10,0.62,75.0
2016-06-11,2016-06-11,0.13,72.0
2016-06-11,2016-06-11,0.02,75.0
2016-06-11,2016-06-11,0.0,78.0
2016-06-11,2016-06-11,0.65,73.0
2016-06-11,2016-06-11,0.01,77.0
2016-06-11,2016-06-11,0.0,78.0
2016-06-12,2016-06-12,0.55,75.0
2016-06-12,2016-06-12,0.04,74.0
2016-06-12,2016-06-12,0.26,77.0
2016-06-12,2016-06-12,0.28,75.0
2016-06-12,2016-06-12,0.12,77.0
2016-06-12,2016-06-12,0.01,78.0
2016-06-13,2016-06-13,0.1,78.0
2016-06-13,2016-06-13,0.0,80.0
2016-06-13,2016-06-13,0.02,76.0
2016-06-13,2016-06-13,0.08,76.0
2016-06-13,2016-06-13,,78.0
2016-06-13,2016-06-13,0.08,73.0
2016-06-13,2016-06-13,0.01,79.0
2016-06-14,2016-06-14,0.06,76.0
2016-06-14,2016-06-14,0.0,79.0
2016-06-14,2016-06-14,,81.0
2016-06-14,2016-06-14,0.2,75.0
2016-06-14,2016-06-14,0.0,79.0
2016-06-14,2016-06-14,0.0,79.0
2016-06-14,2016-06-14,0.19,72.0
2016-06-15,2016-06-15,0.25,80.0
2016-06-15,2016-06-15,0.01,78.0
2016-06-15,2016-06-15,0.18,76.0
2016-06-15,2016-06-15,0.02,78.0
2016-06-15,2016-06-15,0.18,78.0
2016-06-15,2016-06-15,1.38,70.0
2016-06-15,2016-06-15,0.68,76.0
2016-06-16,2016-06-16,0.1,76.0
2016-06-16,2016-06-16,0.12,70.0
2016-06-16,2016-06-16,0.03,76.0
2016-06-16,2016-06-16,0.06,79.0
2016-06-16,2016-06-16,0.02,77.0
2016-06-16,2016-06-16,0.05,75.0
2016-06-17,2016-06-17,0.29,71.0
2016-06-17,2016-06-17,0.16,75.0
2016-06-17,2016-06-17,1.27,69.0
2016-06-17,2016-06-17,0.17,73.0
2016-06-17,2016-06-17,0.38,73.0
2016-06-17,2016-06-17,,76.0
2016-06-17,2016-06-17,0.02,76.0
2016-06-18,2016-06-18,0.72,73.0
2016-06-18,2016-06-18,0.3,75.0
2016-06-18,2016-06-18,0.03,78.0
2016-06-18,2016-06-18,0.0,77.0
2016-06-18,2016-06-18,0.4,75.0
2016-06-18,2016-06-18,0.0,77.0
2016-06-19,2016-06-19,0.06,79.0
2016-06-19,2016-06-19,0.02,75.0
2016-06-19,2016-06-19,0.01,77.0
2016-06-19,2016-06-19,0.03,79.0
2016-06-19,2016-06-19,0.79,74.0
2016-06-19,2016-06-19,0.05,75.0
2016-06-20,2016-06-20,0.1,74.0
2016-06-20,2016-06-20,0.16,74.0
2016-06-20,2016-06-20,0.47,80.0
2016-06-20,2016-06-20,0.52,72.0
2016-06-20,2016-06-20,0.03,79.0
2016-06-20,2016-06-20,0.4,72.0
2016-06-20,2016-06-20,0.01,78.0
2016-06-21,2016-06-21,0.0,80.0
2016-06-21,2016-06-21,0.04,72.0
2016-06-21,2016-06-21,0.0,76.0
2016-06-21,2016-06-21,0.03,77.0
2016-06-21,2016-06-21,,76.0
2016-06-21,2016-06-21,0.03,73.0
2016-06-21,2016-06-21,0.78,71.0
2016-06-22,2016-06-22,0.01,76.0
2016-06-22,2016-06-22,0.2,73.0
2016-06-22,2016-06-22,0.0,79.0
2016-06-22,2016-06-22,,78.0
2016-06-22,2016-06-22,0.13,75.0
2016-06-22,2016-06-22,0.0,79.0
2016-06-22,2016-06-22,0.08,79.0
2016-06-23,2016-06-23,0.0,80.0
2016-06-23,2016-06-23,0.39,73.0
2016-06-23,2016-06-23,0.25,74.0
2016-06-23,2016-06-23,0.9,72.0
2016-06-23,2016-06-23,,79.0
2016-06-23,2016-06-23,0.1,79.0
2016-06-23,2016-06-23,0.0,79.0
2016-06-24,2016-06-24,0.02,78.0
2016-06-24,2016-06-24,0.03,77.0
2016-06-24,2016-06-24,0.01,77.0
2016-06-24,2016-06-24,0.12,76.0
2016-06-24,2016-06-24,,78.0
2016-06-24,2016-06-24,0.0,80.0
2016-06-25,2016-06-25,0.21,77.0
2016-06-25,2016-06-25,0.8,71.0
2016-06-25,2016-06-25,,73.0
2016-06-25,2016-06-25,0.75,74.0
2016-06-25,2016-06-25,0.03,78.0
2016-06-25,2016-06-25,0.44,80.0
2016-06-26,2016-06-26,0.7,74.0
2016-06-26,2016-06-26,0.01,79.0
2016-06-26,2016-06-26,0.03,79.0
2016-06-26,2016-06-26,0.0,79.0
2016-06-26,2016-06-26,0.03,77.0
2016-06-26,2016-06-26,0.06,75.0
2016-06-27,2016-06-27,,72.0
2016-06-27,2016-06-27,0.0,81.0
2016-06-27,2016-06-27,0.3,72.0
2016-06-27,2016-06-27,0.37,72.0
2016-06-27,2016-06-27,0.01,80.0
2016-06-27,2016-06-27,0.0,78.0
2016-06-27,2016-06-27,0.06,75.0
2016-06-28,2016-06-28,0.0,78.0
2016-06-28,2016-06-28,0.0,78.0
2016-06-28,2016-06-28,0.23,71.0
2016-06-28,2016-06-28,0.0,76.0
2016-06-28,2016-06-28,0.25,74.0
2016-06-28,2016-06-28,,78.0
2016-06-28,2016-06-28,0.02,74.0
2016-06-29,2016-06-29,0.03,77.0
2016-06-29,2016-06-29,,80.0
2016-06-29,2016-06-29,0.06,79.0
2016-06-29,2016-06-29,0.0,79.0
2016-06-29,2016-06-29,0.35,72.0
2016-06-29,2016-06-29,0.1,76.0
2016-06-29,2016-06-29,0.0,80.0
2016-06-30,2016-06-30,0.01,77.0
2016-06-30,2016-06-30,,81.0
2016-06-30,2016-06-30,0.0,78.0
2016-06-30,2016-06-30,0.0,77.0
2016-06-30,2016-06-30,0.0,79.0
2016-06-30,2016-06-30,0.0,80.0
2017-06-01,2017-06-01,0.01,74.0
2017-06-01,2017-06-01,0.0,81.0
2017-06-01,2017-06-01,0.0,79.0
2017-06-01,2017-06-01,0.03,76.0
2017-06-01,2017-06-01,0.0,79.0
2017-06-01,2017-06-01,0.0,80.0
2017-06-02,2017-06-02,0.1,76.0
2017-06-02,2017-06-02,,79.0
2017-06-02,2017-06-02,0.15,78.0
2017-06-02,2017-06-02,0.0,81.0
2017-06-02,2017-06-02,0.0,79.0
2017-06-02,2017-06-02,0.09,76.0
2017-06-03,2017-06-03,,74.0
2017-06-03,2017-06-03,0.15,79.0
2017-06-03,2017-06-03,0.08,76.0
2017-06-03,2017-06-03,0.02,79.0
2017-06-03,2017-06-03,0.16,80.0
2017-06-03,2017-06-03,0.2,76.0
2017-06-04,2017-06-04,0.82,77.0
2017-06-04,2017-06-04,0.15,78.0
2017-06-04,2017-06-04,0.13,77.0
2017-06-04,2017-06-04,0.0,79.0
2017-06-04,2017-06-04,0.05,79.0
2017-06-04,2017-06-04,0.0,81.0
2017-06-05,2017-06-05,,78.0
2017-06-05,2017-06-05,0.0,76.0
2017-06-05,2017-06-05,0.01,74.0
2017-06-05,2017-06-05,0.0,80.0
2017-06-05,2017-06-05,0.02,81.0
2017-06-05,2017-06-05,0.05,75.0
2017-06-05,2017-06-05,0.0,78.0
2017-06-06,2017-06-06,0.0,78.0
2017-06-06,2017-06-06,0.0,75.0
2017-06-06,2017-06-06,0.0,79.0
2017-06-06,2017-06-06,0.0,80.0
2017-06-06,2017-06-06,,80.0
2017-06-06,2017-06-06,0.0,75.0
2017-06-06,2017-06-06,0.0,74.0
2017-06-07,2017-06-07,0.0,79.0
2017-06-07,2017-06-07,0.01,79.0
2017-06-07,2017-06-07,0.0,75.0
2017-06-07,2017-06-07,0.0,81.0
2017-06-07,2017-06-07,0.0,78.0
2017-06-07,2017-06-07,,80.0
2017-06-07,2017-06-07,0.0,75.0
2017-06-08,2017-06-08,0.0,75.0
2017-06-08,2017-06-08,0.01,79.0
2017-06-08,2017-06-08,0.02,76.0
2017-06-08,2017-06-08,,78.0
2017-06-08,2017-06-08,0.0,75.0
2017-06-08,2017-06-08,0.0,80.0
2017-06-08,2017-06-08,0.0,77.0
2017-06-09,2017-06-09,0.0,80.0
2017-06-09,2017-06-09,0.0,81.0
2017-06-09,2017-06-09,0.02,72.0
2017-06-09,2017-06-09,0.02,78.0
2017-06-09,2017-06-09,,80.0
2017-06-09,2017-06-09,0.0,78.0
2017-06-10,2017-06-10,0.21,75.0
2017-06-10,2017-06-10,,72.0
2017-06-10,2017-06-10,0.62,74.0
2017-06-10,2017-06-10,0.13,75.0
2017-06-10,2017-06-10,0.04,77.0
2017-06-10,2017-06-10,0.53,78.0
2017-06-11,2017-06-11,0.25,81.0
2017-06-11,2017-06-11,0.08,79.0
2017-06-11,2017-06-11,0.7,76.0
2017-06-11,2017-06-11,0.74,74.0
2017-06-11,2017-06-11,0.24,73.0
2017-06-11,2017-06-11,0.14,79.0
2017-06-12,2017-06-12,0.24,74.0
2017-06-12,2017-06-12,0.19,76.0
2017-06-12,2017-06-12,0.02,83.0
2017-06-12,2017-06-12,0.35,79.0
2017-06-12,2017-06-12,0.14,80.0
2017-06-12,2017-06-12,0.81,74.0
2017-06-13,2017-06-13,0.65,73.0
2017-06-13,2017-06-13,0.36,76.0
2017-06-13,2017-06-13,0.03,77.0
2017-06-13,2017-06-13,0.0,80.0
2017-06-13,2017-06-13,,81.0
2017-06-13,2017-06-13,0.1,75.0
2017-06-13,2017-06-13,0.24,76.0
2017-06-14,2017-06-14,0.21,79.0
2017-06-14,2017-06-14,0.27,76.0
2017-06-14,2017-06-14,0.0,80.0
2017-06-14,2017-06-14,0.81,74.0
2017-06-14,2017-06-14,0.22,74.0
2017-06-14,2017-06-14,,78.0
2017-06-14,2017-06-14,0.06,80.0
2017-06-15,2017-06-15,0.55,75.0
2017-06-15,2017-06-15,0.0,78.0
2017-06-15,2017-06-15,0.17,77.0
2017-06-15,2017-06-15,1.69,77.0
2017-06-15,2017-06-15,0.0,78.0
2017-06-15,2017-06-15,0.3,78.0
2017-06-15,2017-06-15,,77.0
2017-06-16,2017-06-16,0.06,73.0
2017-06-16,2017-06-16,0.02,76.0
2017-06-16,2017-06-16,0.02,80.0
2017-06-16,2017-06-16,0.1,74.0
2017-06-16,2017-06-16,0.0,80.0
2017-06-16,2017-06-16,0.0,79.0
2017-06-16,2017-06-16,,78.0
2017-06-17,2017-06-17,0.07,79.0
2017-06-17,2017-06-17,0.1,72.0
2017-06-17,2017-06-17,0.02,78.0
2017-06-17,2017-06-17,0.0,80.0
2017-06-17,2017-06-17,0.0,77.0
2017-06-17,2017-06-17,0.35,77.0
2017-06-18,2017-06-18,0.25,72.0
2017-06-18,2017-06-18,0.7,77.0
2017-06-18,2017-06-18,0.24,75.0
2017-06-18,2017-06-18,0.18,77.0
2017-06-18,2017-06-18,0.05,77.0
2017-06-18,2017-06-18,0.0,78.0
2017-06-19,2017-06-19,0.0,80.0
2017-06-19,2017-06-19,,78.0
2017-06-19,2017-06-19,0.08,72.0
2017-06-19,2017-06-19,0.01,78.0
2017-06-19,2017-06-19,0.19,78.0
2017-06-19,2017-06-19,0.4,76.0
2017-06-19,2017-06-19,0.05,77.0
2017-06-20,2017-06-20,,77.0
2017-06-20,2017-06-20,0.0,72.0
2017-06-20,2017-06-20,0.02,78.0
2017-06-20,2017-06-20,0.17,79.0
2017-06-20,2017-06-20,0.31,74.0
2017-06-20,2017-06-20,0.05,75.0
2017-06-21,2017-06-21,0.3,75.0
2017-06-21,2017-06-21,,80.0
2017-06-21,2017-06-21,,76.0
2017-06-21,2017-06-21,0.0,79.0
2017-06-21,2017-06-21,0.02,82.0
2017-06-21,2017-06-21,0.19,74.0
2017-06-22,2017-06-22,0.0,80.0
2017-06-22,2017-06-22,0.0,80.0
2017-06-22,2017-06-22,0.0,81.0
2017-06-22,2017-06-22,0.1,77.0
2017-06-22,2017-06-22,0.28,76.0
2017-06-22,2017-06-22,0.06,72.0
2017-06-23,2017-06-23,0.12,72.0
2017-06-23,2017-06-23,0.0,76.0
2017-06-23,2017-06-23,0.0,76.0
2017-06-23,2017-06-23,0.05,79.0
2017-06-23,2017-06-23,,76.0
2017-06-23,2017-06-23,0.0,78.0
2017-06-23,2017-06-23,0.5,71.0
2017-06-24,2017-06-24,0.36,77.0
2017-06-24,2017-06-24,0.0,74.0
2017-06-24,2017-06-24,0.0,82.0
2017-06-24,2017-06-24,0.22,73.0
2017-06-24,2017-06-24,0.06,80.0
2017-06-25,2017-06-25,0.5,79.0
2017-06-25,2017-06-25,0.08,73.0
2017-06-25,2017-06-25,0.0,80.0
2017-06-25,2017-06-25,0.0,80.0
2017-06-25,2017-06-25,0.02,71.0
2017-06-26,2017-06-26,0.02,77.0
2017-06-26,2017-06-26,0.0,81.0
2017-06-26,2017-06-26,0.06,73.0
2017-06-26,2017-06-26,0.02,79.0
2017-06-26,2017-06-26,,80.0
2017-06-26,2017-06-26,,82.0
2017-06-26,2017-06-26,0.0,81.0
2017-06-27,2017-06-27,0.01,76.0
2017-06-27,2017-06-27,0.0,81.0
2017-06-27,2017-06-27,0.0,80.0
2017-06-27,2017-06-27,0.0,77.0
2017-06-27,2017-06-27,0.1,74.0
2017-06-27,2017-06-27,0.0,80.0
2017-06-28,2017-06-28,0.0,79.0
2017-06-28,2017-06-28,0.02,74.0
2017-06-28,2017-06-28,0.0,80.0
2017-06-28,2017-06-28,0.0,77.0
2017-06-28,2017-06-28,0.01,77.0
2017-06-28,2017-06-28,0.0,79.0
2017-06-29,2017-06-29,0.0,76.0
2017-06-29,2017-06-29,,76.0
2017-06-29,2017-06-29,0.0,79.0
2017-06-29,2017-06-29,0.04,76.0
2017-06-29,2017-06-29,0.0,78.0
2017-06-29,2017-06-29,0.03,76.0
2017-06-29,2017-06-29,0.0,79.0
2017-06-30,2017-06-30,0.12,74.0
2017-06-30,2017-06-30,0.0,81.0
2017-06-30,2017-06-30,0.01,76.0
2017-06-30,2017-06-30,0.08,75.0
2017-06-30,2017-06-30,0.07,75.0
2017-06-30,2017-06-30,0.04,74.0
2017-06-30,2017-06-30,0.2,75.0
